review_id,purchase_id,customer_id,product_id,rating,content,written_at
R0559,O0559,C112,P167,4,재구매입니다. 향이 세지 않아서 좋아요.,2026-01-08
R0560,O0560,C112,P198,1,환불 고민 중입니다. 용량 대비 가격이 아쉬워요.,2026-04-13
R0561,O0561,C112,P109,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,2026-04-27
R0562,O0562,C113,P174,3,가격 생각하면 이 정도는 하는 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 공구 원하시면 01095896805 연락주세요.,2026-05-27
R0563,O0563,C113,P002,4,고민하다 샀는데 잘 산 것 같아요. 복합성인데 자극 없이 잘 썼어요.,2026-07-19
R0564,O0564,C114,P131,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 궁금하신 분은 010-2368-1366으로 문자주세요.,2025-08-21
R0565,O0565,C114,P082,5,샘플 써보고 본품 구매했어요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,2025-09-18
R0566,O0566,C114,P179,2,환불 고민 중입니다. 결이 정돈된 느낌이 든다는 잘 모르겠어요. 재고 문의는 010 2368 1366 로 부탁드려요.,2025-11-18
R0567,O0567,C114,P162,5,두 통째 쓰는 중이에요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,2026-02-26
R0568,O0568,C114,P145,4,샘플 써보고 본품 구매했어요. 비타민C 들어간 거 찾다가 샀는데 만족합니다. 공구 원하시면 01023681366 연락주세요.,2026-03-22
R0569,O0569,C114,P008,4,재구매입니다. 결이 정돈된 느낌이 든다는 게 느껴져요.,2026-06-13
R0570,O0570,C114,P053,2,저랑은 안 맞았어요. 붉은 기가 빨리 가라앉는다는 잘 모르겠어요.,2026-06-26
R0571,O0571,C114,P089,5,샘플 써보고 본품 구매했어요. 눈가가 덜 접힌다는 게 느껴져요.,2026-07-11
R0572,O0572,C115,P051,5,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요. 대전 사는 정태윤입니다. 배송 빨랐어요.,2025-11-07
R0573,O0573,C115,P165,2,다음엔 다른 거 살 것 같아요. 민감성이라 그런지 발랐더니 조금 따가웠어요.,2026-03-13
R0574,O0574,C115,P085,2,광고를 너무 믿었나 봐요. 탱탱한 느낌이 오래간다는 잘 모르겠어요.,2026-03-23
R0575,O0575,C115,P024,4,재구매입니다. 탱탱한 느낌이 오래간다는 게 느껴져요.,2026-03-30
R0576,O0576,C115,P109,4,샘플 써보고 본품 구매했어요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요.,2026-05-17
R0577,O0577,C115,P033,1,저랑은 안 맞았어요. 용량 대비 가격이 아쉬워요.,2026-07-16
R0578,O0578,C116,P156,3,가격 생각하면 이 정도는 하는 것 같아요. 올라오던 게 덜하다는 게 느껴져요.,2025-08-01
R0579,O0579,C116,P127,3,가격 생각하면 이 정도는 하는 것 같아요. 복합성인데 자극 없이 잘 썼어요. 카톡 아이디 jihoon39 입니다.,2025-09-19
R0580,O0580,C117,P107,4,샘플 써보고 본품 구매했어요. 결이 정돈된 느낌이 든다는 게 느껴져요.,2025-07-14
R0581,O0581,C117,P129,4,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 저는 송예린인데 벌써 세 번째 재구매예요.,2026-01-11
R0582,O0582,C117,P070,1,환불 고민 중입니다. 겉돌던 게 없어졌다는 잘 모르겠어요.,2026-05-31
R0583,O0583,C117,P124,5,두 통째 쓰는 중이에요. 지성인데 자극 없이 잘 썼어요.,2026-06-15
R0584,O0584,C118,P102,4,샘플 써보고 본품 구매했어요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,2025-11-20
R0585,O0585,C118,P185,5,"두 통째 쓰는 중이에요. 복합성인데 자극 없이 잘 썼어요. 이태윤이라고 하고요, 매장 직원분이 친절했어요.",2026-04-15
R0586,O0586,C118,P084,4,재구매입니다. 향이 세지 않아서 좋아요.,2026-07-11
R0587,O0587,C119,P042,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 대전 사는 조채원입니다. 배송 빨랐어요.,2025-07-31
R0588,O0588,C119,P090,4,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요. 공구 원하시면 01052222190 연락주세요.,2026-04-30
R0589,O0589,C119,P013,1,환불 고민 중입니다. 복합성이라 그런지 발랐더니 조금 따가웠어요.,2026-07-01
R0590,O0590,C120,P030,5,두 통째 쓰는 중이에요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,2025-08-25
R0591,O0591,C120,P005,5,친구가 좋다고 해서 샀는데 만족해요. 건성인데 자극 없이 잘 썼어요.,2025-08-25
R0592,O0592,C120,P180,5,"샘플 써보고 본품 구매했어요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요. 황나은이라고 하고요, 매장 직원분이 친절했어요.",2025-12-11
R0593,O0593,C120,P189,5,샘플 써보고 본품 구매했어요. 건성인데 자극 없이 잘 썼어요.,2025-12-14
R0594,O0594,C120,P127,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,2025-12-16
R0595,O0595,C120,P130,2,환불 고민 중입니다. 향이 저한테는 좀 강했어요.,2026-05-03
R0596,O0596,C120,P047,5,재구매입니다. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다. 공구 원하시면 01051412373 연락주세요.,2026-05-10
R0597,O0597,C121,P084,3,무난해요. 건성인데 자극 없이 잘 썼어요.,2025-07-22
R0598,O0598,C121,P047,1,광고를 너무 믿었나 봐요. 용량 대비 가격이 아쉬워요. 재고 문의는 010 1715 4805 로 부탁드려요.,2025-08-10
R0599,O0599,C121,P041,4,고민하다 샀는데 잘 산 것 같아요. 녹차 들어간 거 찾다가 샀는데 만족합니다. 이지훈님이 추천해줘서 샀어요.,2025-12-15
R0600,O0600,C121,P182,1,환불 고민 중입니다. 건성이라 그런지 발랐더니 조금 따가웠어요.,2026-02-07
R0601,O0601,C121,P005,3,무난해요. 건성인데 자극 없이 잘 썼어요. 공구 원하시면 01017154805 연락주세요.,2026-03-24
R0602,O0602,C121,P072,1,다음엔 다른 거 살 것 같아요. 용량 대비 가격이 아쉬워요.,2026-07-18
R0603,O0603,C122,P031,4,고민하다 샀는데 잘 산 것 같아요. 복합성인데 자극 없이 잘 썼어요. 저는 신보민인데 벌써 세 번째 재구매예요.,2025-09-23
R0604,O0604,C122,P083,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,2025-09-24
R0605,O0605,C122,P047,5,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요. 공구 원하시면 01040217784 연락주세요.,2026-02-14
R0606,O0606,C123,P098,4,두 통째 쓰는 중이에요. 지성인데 자극 없이 잘 썼어요. 재고 문의는 010 4494 5563 로 부탁드려요.,2025-07-27
R0607,O0607,C123,P133,3,기대가 컸나 봐요. 향이 세지 않아서 좋아요.,2025-09-03
R0608,O0608,C123,P093,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요. 궁금하신 분은 010-4494-5563으로 문자주세요.,2026-02-19
R0609,O0609,C123,P180,5,샘플 써보고 본품 구매했어요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다.,2026-07-14
R0610,O0610,C123,P171,5,재구매입니다. 가볍게 스미는 제형이라 아침에 쓰기 좋아요. 신상우님이 추천해줘서 샀어요.,2026-07-23
R0611,O0611,C124,P099,4,친구가 좋다고 해서 샀는데 만족해요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 김지아 언니가 쓰는 거 보고 따라 샀습니다.,2025-07-12
R0612,O0612,C124,P063,5,샘플 써보고 본품 구매했어요. 눈가가 덜 접힌다는 게 느껴져요.,2025-09-17
R0613,O0613,C124,P167,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,2025-11-03
R0614,O0614,C124,P012,5,"샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요. 김지훈이라고 하고요, 매장 직원분이 친절했어요.",2026-02-16
R0615,O0615,C124,P096,4,재구매입니다. 향이 세지 않아서 좋아요.,2026-04-12
R0616,O0616,C124,P001,5,친구가 좋다고 해서 샀는데 만족해요. 산뜻한 제형이라 아침에 쓰기 좋아요. 저는 김지훈인데 벌써 세 번째 재구매예요.,2026-06-13
R0617,O0617,C124,P045,3,나쁘진 않은데 특별하진 않네요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,2026-07-31
R0618,O0618,C125,P187,2,다음엔 다른 거 살 것 같아요. 향이 저한테는 좀 강했어요.,2025-07-17
R0619,O0619,C125,P152,5,샘플 써보고 본품 구매했어요. 젤 같은 제형이라 아침에 쓰기 좋아요.,2025-08-03
R0620,O0620,C125,P073,5,재구매입니다. 어성초 들어간 거 찾다가 샀는데 만족합니다. 수원 사는 황나은입니다. 배송 빨랐어요.,2025-10-07
R0621,O0621,C125,P090,3,무난해요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다.,2025-11-08
R0622,O0622,C125,P055,5,두 통째 쓰는 중이에요. 레티놀 들어간 거 찾다가 샀는데 만족합니다.,2026-01-29
R0623,O0623,C125,P185,1,광고를 너무 믿었나 봐요. 올라오던 게 덜하다는 잘 모르겠어요.,2026-02-11
R0624,O0624,C126,P125,4,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2025-10-10
R0625,O0625,C126,P072,5,두 통째 쓰는 중이에요. 판테놀 들어간 거 찾다가 샀는데 만족합니다.,2025-10-28
R0626,O0626,C126,P023,5,두 통째 쓰는 중이에요. 산뜻한 제형이라 아침에 쓰기 좋아요. 대구 사는 임수빈입니다. 배송 빨랐어요.,2025-12-05
R0627,O0627,C126,P146,2,환불 고민 중입니다. 용량 대비 가격이 아쉬워요. 샘플 문의는 subin55@example.com 로 주세요.,2026-02-06
R0628,O0628,C126,P141,5,샘플 써보고 본품 구매했어요. 결이 정돈된 느낌이 든다는 게 느껴져요.,2026-05-17
R0629,O0629,C126,P199,3,나쁘진 않은데 특별하진 않네요. 향이 세지 않아서 좋아요.,2026-05-30
R0630,O0630,C126,P178,1,광고를 너무 믿었나 봐요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,2026-07-01
R0631,O0631,C127,P155,5,재구매입니다. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2025-08-23
R0632,O0632,C127,P190,5,샘플 써보고 본품 구매했어요. 어성초 들어간 거 찾다가 샀는데 만족합니다.,2025-10-14
R0633,O0633,C127,P197,5,친구가 좋다고 해서 샀는데 만족해요. 눈가가 덜 접힌다는 게 느껴져요.,2026-05-29
R0634,O0634,C127,P078,5,두 통째 쓰는 중이에요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요. 오지은님이 추천해줘서 샀어요.,2026-06-24
R0635,O0635,C128,P144,4,고민하다 샀는데 잘 산 것 같아요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다. 저는 송도현인데 벌써 세 번째 재구매예요.,2025-07-29
R0636,O0636,C128,P141,5,고민하다 샀는데 잘 산 것 같아요. 민감성인데 자극 없이 잘 썼어요.,2025-12-25
R0637,O0637,C128,P169,5,두 통째 쓰는 중이에요. 산뜻한 제형이라 아침에 쓰기 좋아요.,2026-02-23
R0638,O0638,C129,P110,4,두 통째 쓰는 중이에요. 지성인데 자극 없이 잘 썼어요.,2025-08-09
R0639,O0639,C129,P198,5,고민하다 샀는데 잘 산 것 같아요. 지성인데 자극 없이 잘 썼어요. 재고 문의는 010 4300 6587 로 부탁드려요.,2025-08-19
R0640,O0640,C129,P199,5,친구가 좋다고 해서 샀는데 만족해요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2026-05-14
R0641,O0641,C129,P155,3,기대가 컸나 봐요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,2026-06-09
R0642,O0642,C130,P176,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요. 저는 조수빈인데 벌써 세 번째 재구매예요.,2025-08-01
R0643,O0643,C130,P149,5,두 통째 쓰는 중이에요. 젤 같은 제형이라 아침에 쓰기 좋아요.,2025-12-06
R0644,O0644,C130,P095,4,고민하다 샀는데 잘 산 것 같아요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,2025-12-22
R0645,O0645,C130,P061,4,고민하다 샀는데 잘 산 것 같아요. 중성인데 자극 없이 잘 썼어요. 카톡 아이디 hyewon13 입니다.,2026-03-26
R0646,O0646,C131,P056,3,무난해요. 민감성인데 자극 없이 잘 썼어요.,2025-10-27
R0647,O0647,C131,P156,1,저랑은 안 맞았어요. 올라오던 게 덜하다는 잘 모르겠어요. 재고 문의는 010 2049 4994 로 부탁드려요.,2025-10-28
R0648,O0648,C131,P141,5,두 통째 쓰는 중이에요. 민감성인데 자극 없이 잘 썼어요.,2025-11-30
R0649,O0649,C131,P005,5,고민하다 샀는데 잘 산 것 같아요. 민감성인데 자극 없이 잘 썼어요. 최현우 언니가 쓰는 거 보고 따라 샀습니다.,2026-05-22
R0650,O0650,C131,P004,4,재구매입니다. 탱탱한 느낌이 오래간다는 게 느껴져요.,2026-05-30
R0651,O0651,C132,P164,5,두 통째 쓰는 중이에요. 결이 정돈된 느낌이 든다는 게 느껴져요. 카톡 아이디 yujin68 입니다.,2025-08-11
R0652,O0652,C132,P066,3,무난해요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 재고 문의는 010 1820 5447 로 부탁드려요.,2026-04-11
R0653,O0653,C132,P044,3,가격 생각하면 이 정도는 하는 것 같아요. 중성인데 자극 없이 잘 썼어요.,2026-07-16
R0654,O0654,C132,P193,3,기대가 컸나 봐요. 겉돌던 게 없어졌다는 게 느껴져요.,2026-08-03
R0655,O0655,C133,P137,5,재구매입니다. 향이 세지 않아서 좋아요.,2025-07-11
R0656,O0656,C133,P165,4,샘플 써보고 본품 구매했어요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,2026-01-14
R0657,O0657,C133,P075,5,고민하다 샀는데 잘 산 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,2026-02-26
R0658,O0658,C133,P087,3,기대가 컸나 봐요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,2026-05-28
R0659,O0659,C133,P052,3,가격 생각하면 이 정도는 하는 것 같아요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,2026-07-13
R0660,O0660,C134,P096,5,재구매입니다. 지성인데 자극 없이 잘 썼어요. 용인 구월동 사는데 근처 매장에도 있더라고요.,2025-09-08
R0661,O0661,C134,P005,4,친구가 좋다고 해서 샀는데 만족해요. 결이 정돈된 느낌이 든다는 게 느껴져요.,2025-10-06
R0662,O0662,C134,P195,5,샘플 써보고 본품 구매했어요. 지성인데 자극 없이 잘 썼어요. 재고 문의는 010 7486 5233 로 부탁드려요.,2026-02-27
R0663,O0663,C134,P008,5,재구매입니다. 향이 세지 않아서 좋아요. 재고 문의는 010 7486 5233 로 부탁드려요.,2026-03-03
R0664,O0664,C134,P002,4,재구매입니다. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2026-03-21
R0665,O0665,C134,P084,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,2026-08-05
R0666,O0666,C135,P053,4,샘플 써보고 본품 구매했어요. 산뜻한 제형이라 아침에 쓰기 좋아요.,2025-10-19
R0667,O0667,C135,P030,5,두 통째 쓰는 중이에요. 병풀 들어간 거 찾다가 샀는데 만족합니다.,2025-11-12
R0668,O0668,C135,P007,4,재구매입니다. 판테놀 들어간 거 찾다가 샀는데 만족합니다.,2025-12-28
R0669,O0669,C135,P044,5,재구매입니다. 알로에 들어간 거 찾다가 샀는데 만족합니다. 임지은님이 추천해줘서 샀어요.,2026-01-22
R0670,O0670,C135,P164,5,재구매입니다. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다. 저는 이유진인데 벌써 세 번째 재구매예요.,2026-07-31
R0671,O0671,C136,P155,3,가격 생각하면 이 정도는 하는 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2025-07-28
R0672,O0672,C136,P068,5,친구가 좋다고 해서 샀는데 만족해요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2025-08-15
R0673,O0673,C137,P153,5,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요.,2025-07-07
R0674,O0674,C137,P180,3,기대가 컸나 봐요. 향이 세지 않아서 좋아요. 용인 사는 오지훈입니다. 배송 빨랐어요.,2025-08-11
R0675,O0675,C137,P082,5,샘플 써보고 본품 구매했어요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,2025-10-19
R0676,O0676,C137,P114,1,광고를 너무 믿었나 봐요. 겉돌던 게 없어졌다는 잘 모르겠어요.,2026-01-16
R0677,O0677,C137,P105,5,재구매입니다. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,2026-03-20
R0678,O0678,C137,P077,2,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,2026-03-26
R0679,O0679,C137,P076,1,광고를 너무 믿었나 봐요. 얼굴이 한 톤 밝아 보인다는 잘 모르겠어요.,2026-06-16
R0680,O0680,C137,P196,5,샘플 써보고 본품 구매했어요. 속건조가 덜하다는 게 느껴져요.,2026-07-14
R0681,O0681,C138,P060,3,기대가 컸나 봐요. 병풀 들어간 거 찾다가 샀는데 만족합니다. 재고 문의는 010 7389 4580 로 부탁드려요.,2025-09-01
R0682,O0682,C138,P093,3,나쁘진 않은데 특별하진 않네요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,2026-05-24
R0683,O0683,C138,P145,3,나쁘진 않은데 특별하진 않네요. 결이 정돈된 느낌이 든다는 게 느껴져요.,2026-06-02
R0684,O0684,C138,P005,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,2026-06-30
R0685,O0685,C139,P094,5,두 통째 쓰는 중이에요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,2025-11-14
R0686,O0686,C139,P155,4,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,2026-04-11
